hours_of_sleep,screen_time,caffeine_intake,steps_walked,stress_level,exercise_minutes,alcohol_units,ambient_light,weekday,bedtime_hour,late_bed,active,sleep_good_prob,sleep_quality
7.176107808639005,2.184577871269465,2,5625,1,19,1,medium,weekend,23.66,1,0,0.02416387999252978,poor
4.789450793046436,2.284505400490394,0,5555,5,45,0,medium,weekday,21.83,0,1,0.11689781655469789,poor
7.403959642730976,3.0474663824041466,2,7515,7,0,2,medium,weekend,0.22,0,0,0.03526759910354371,poor
6.815496767126664,3.564626092314247,3,4898,9,1,1,low,weekend,0.19,0,0,0.015582104004015163,poor
6.4174543726646975,0.3063058391865882,1,4828,1,46,0,low,weekend,22.32,1,1,0.3593350275935273,poor
5.006621165916505,3.6159842312800405,1,11906,3,12,1,low,weekday,23.23,1,1,0.0,poor
7.642000133212146,2.390493331001076,0,8819,8,6,1,low,weekday,22.96,1,1,0.37838124819942653,poor
6.334123950422611,2.0249304617285873,0,3718,6,5,1,medium,weekday,22.81,1,0,0.10329821377703619,poor
5.53760395536214,0.5080931643885132,1,7712,5,43,0,medium,weekend,21.22,0,1,0.12558647170757886,poor
3.4096722333979383,6.407693055910427,0,6355,10,41,0,medium,weekend,21.43,0,1,0.009487368836629817,poor
6.9656063686867045,1.7725554651863598,0,7174,2,48,0,low,weekday,22.42,1,1,0.6686603091977953,good
9.21531449583718,4.006800830739993,3,6412,3,0,1,medium,weekday,23.1,1,0,0.10767708153385691,poor
9.076574018184838,1.243966298930954,1,9568,2,0,1,high,weekend,21.67,0,1,0.8197211459135715,good
6.428629679267161,3.143652241776165,1,7036,1,53,0,low,weekday,23.02,1,1,0.22882815926107913,poor
6.247234924547774,2.050265715062745,1,5813,7,30,0,low,weekday,19.57,0,1,0.21567686513290119,poor
7.58596782009378,3.9229373243640104,1,9126,3,9,0,low,weekend,23.0,1,1,0.377908306709167,poor
5.752018201014636,1.9968586484990711,1,6699,7,21,0,low,weekend,23.12,1,0,0.07565771743896665,poor
7.377239874774332,1.1939163800120671,1,6364,7,0,0,medium,weekend,0.23,0,0,0.36553374335881383,poor
7.957600347980863,2.4727967397372907,0,6942,8,11,0,low,weekday,1.13,0,0,0.6563101654164665,good
8.533666529855385,2.380634058329095,0,5719,1,28,0,low,weekday,0.03,0,0,0.8734126340300161,good
6.874807404400059,2.9968623216126646,1,6027,5,33,0,low,weekday,1.7,0,1,0.30537769476501075,poor
6.745407812278793,4.748695072799357,2,4239,10,22,0,low,weekday,22.96,1,0,0.0,poor
5.902521766554298,0.967476348199765,1,3746,9,20,0,low,weekday,23.07,1,0,0.0504786471341766,poor
5.966399557450175,4.587971222951208,1,3004,7,43,1,high,weekend,0.21,0,1,0.032281820115318216,poor
6.716901385123092,0.8345164556142135,2,1824,1,22,0,low,weekend,22.84,1,0,0.12493524349384266,poor
7.459206883520222,3.819907404324378,0,3360,8,13,0,medium,weekday,22.5,1,0,0.3539231113226702,poor
8.141980782791562,3.9024001233106613,0,5477,3,5,0,medium,weekday,1.06,0,0,0.7048700642179287,good
5.996026311649569,1.6980804020139368,1,6309,4,0,0,low,weekday,0.09,0,0,0.10306430520682464,poor
8.865860711199403,1.2997211577314558,0,5186,4,41,0,high,weekday,23.99,1,1,0.9634062475195683,good
6.661095498696789,1.2410155991902456,1,0,10,61,0,low,weekday,21.7,0,1,0.3053381594373159,poor
6.973290882064455,2.64946614694165,3,10723,8,4,0,medium,weekday,0.42,0,1,0.012873566996514985,poor
6.0659854010652206,4.076522917499549,0,9259,1,0,0,medium,weekday,23.12,1,1,0.24733487431431667,poor
3.969699674658823,2.2356085498719716,1,7337,8,9,0,low,weekend,21.52,0,0,0.0,poor
8.105056745451312,0.20947730656311242,0,11722,9,32,0,low,weekday,0.05,0,1,0.9057601889156591,good
7.921054871365541,1.6084719313089486,0,3067,9,12,0,medium,weekday,21.2,0,0,0.6567569224701255,good
6.6483405536022335,1.5621985918742964,0,11662,5,11,0,low,weekend,19.39,0,1,0.4421119728577806,poor
7.08373839653109,3.5479120956660672,0,3104,4,22,0,low,weekday,20.29,0,0,0.4604761192015503,poor
7.644924022130124,3.6757658961378152,1,6716,4,27,0,medium,weekend,22.63,1,0,0.36689182756169303,poor
5.046817678891822,2.7995228411321778,0,2178,9,34,2,medium,weekday,1.31,0,1,0.02570985178452434,poor
6.338684153317131,4.593703964692612,2,6044,8,17,0,low,weekend,23.47,1,0,0.0619910557673522,poor
7.992830849527284,4.824249236086015,0,7158,10,17,0,low,weekday,22.85,1,0,0.4657144316170695,poor
5.432138221038438,1.6871815850975778,3,5535,10,0,1,low,weekday,0.98,0,0,0.0,poor
7.366947415208287,1.2172098926723338,0,8141,7,48,0,low,weekday,23.77,1,1,0.6333259852768023,good
5.304272744220744,2.355935011211777,1,6297,3,31,0,low,weekend,0.54,0,1,0.06654961154683103,poor
7.583037478041908,2.795470488132835,3,4432,4,62,0,medium,weekday,0.46,0,1,0.16961718295743555,poor
6.955448147128146,1.619081730356263,0,4299,9,37,0,low,weekday,22.53,1,1,0.4161943023712743,poor
4.981085230118113,14.445355549593842,2,8432,8,23,0,low,weekday,22.65,1,1,0.0,poor
8.455924193071464,6.167086414458777,0,4038,1,0,0,medium,weekday,21.75,0,0,0.6780366262640936,good
6.081760529002438,1.4977646628820191,0,8746,3,0,1,low,weekday,0.25,0,1,0.16355600780510882,poor
5.987184453732024,1.0051233437247888,1,9668,10,51,0,low,weekend,21.16,0,1,0.12341362381123655,poor
7.2507114965386785,1.3990388007681167,2,993,2,39,0,low,weekend,21.67,0,1,0.26022079841485457,poor
8.435796686785894,4.881542354738848,2,9398,2,61,0,medium,weekday,22.89,1,1,0.4859685693712944,poor
5.730222726277004,4.960487944664549,1,12181,8,48,0,medium,weekday,23.16,1,1,0.03500116230699679,poor
7.077099812309965,6.215998744972538,1,6756,6,15,0,medium,weekday,23.88,1,0,0.03629991247021791,poor
7.536020625413216,1.1859907427723613,1,7797,6,0,1,low,weekday,22.94,1,0,0.17489559087380246,poor
7.86638200907893,3.538150379618867,0,9111,4,40,1,medium,weekday,22.45,1,1,0.6287095544411317,good
7.220551944096531,1.2835040123919064,1,5173,1,0,1,low,weekend,0.08,0,0,0.2504496602767803,poor
6.541215201145847,7.091530817860743,2,6546,7,20,0,low,weekday,0.37,0,0,0.00700545111718609,poor
5.9655122241891005,1.2220533642598985,1,2057,8,35,2,low,weekday,20.45,0,1,0.0,poor
7.107679853807968,0.8041888426173682,0,6415,2,9,0,low,weekend,0.6,0,0,0.6521975922136369,good
5.6598262350179915,0.9535611836341716,2,7494,2,4,0,low,weekday,22.51,1,0,0.049654152030078835,poor
3.348311895631741,2.4809840290933476,1,7548,1,17,0,low,weekday,1.4,0,0,0.0,poor
7.545699755197084,4.037270657183766,1,9196,4,0,0,low,weekend,22.02,1,1,0.3382809610087454,poor
8.129918551357743,3.860989253787226,2,3675,6,0,0,low,weekday,21.51,0,0,0.17179896021066443,poor
4.046334455572702,0.9915518414178156,2,4402,5,0,0,medium,weekday,23.97,1,0,0.0,poor
5.737836619112578,1.8445957097902046,1,11686,4,19,1,medium,weekday,2.2,0,1,0.068941257048316,poor
7.773942826256497,1.6564743305332077,0,5549,4,1,0,low,weekday,20.57,0,0,0.7414095577018662,good
9.571869337139624,0.8654977825148666,1,6600,10,12,0,low,weekday,0.26,0,0,0.8353700685698546,good
7.02599213459426,1.6247109672065698,2,5798,7,13,0,low,weekday,23.84,1,0,0.0,poor
6.089996323463582,6.044730904666567,2,3534,7,78,0,low,weekday,22.95,1,1,0.021775171135829052,poor
6.77137944861895,0.7572798616616891,1,10870,2,44,0,medium,weekday,2.11,0,1,0.5461083046192712,good
8.718595523935232,2.9321184810368095,1,4416,7,21,0,low,weekend,20.13,0,0,0.658246060664829,good
6.192544776094331,6.1353158526169915,1,2618,2,36,0,low,weekday,0.67,0,1,0.08312952982064958,poor
6.001009991687183,5.931955505067721,1,4647,4,48,1,low,weekend,0.46,0,1,0.011455827577253053,poor
6.39657059727246,7.303985532269834,0,0,1,32,1,medium,weekend,0.8,0,1,0.0776544115848361,poor
5.808339239676609,3.138911341476783,1,4046,5,0,1,low,weekend,0.61,0,0,0.0,poor
7.153337894993494,3.4703089612660545,1,3095,1,21,0,medium,weekday,23.35,1,0,0.2777594466648178,poor
9.03084807308695,1.6495630668092212,1,7852,4,0,0,low,weekday,22.54,1,0,0.7497820414206372,good
7.4038490913950366,0.7411134933693091,0,3979,9,16,0,medium,weekday,22.08,1,0,0.5611023660993908,good
6.684558122342141,2.2327153391184416,1,8663,8,21,0,medium,weekend,23.88,1,1,0.12833862544238406,poor
6.63523591385557,5.281401590769198,2,10195,6,51,2,low,weekday,22.99,1,1,0.0,poor
5.046011489129179,0.2046781785443316,0,8343,8,5,1,medium,weekend,22.68,1,1,0.0667991441764546,poor
8.103887221433949,1.7111791531231355,3,5353,5,3,0,medium,weekday,22.17,1,0,0.12313846418953611,poor
6.902703503733997,3.7068132332759145,1,6423,7,7,0,medium,weekday,22.39,1,0,0.13499525737894458,poor
6.774400108011718,2.506100502377774,2,1425,8,9,1,medium,weekday,0.17,0,0,0.0,poor
10.991384459806076,5.718381344097088,1,5598,7,17,0,low,weekday,23.03,1,0,0.9216911200028459,good
7.373441135457107,4.926626844493991,1,3418,4,33,0,low,weekday,0.81,0,1,0.37238173095744675,poor
6.06026118738102,0.6507728625074612,1,8082,5,5,1,high,weekend,20.97,0,1,0.056101998540076026,poor
6.467053004743071,2.6638596576282305,2,13718,10,27,0,low,weekday,23.93,1,1,0.026301613081695874,poor
8.435557136495945,1.3384031628264323,0,7499,6,28,0,high,weekday,21.49,0,0,0.8425955907722902,good
7.141588013172205,1.3236480965317121,1,26,6,38,0,low,weekday,0.81,0,1,0.449799283554984,poor
5.202152527103292,0.703832481139034,1,4916,9,19,0,low,weekday,0.85,0,0,0.051877643780445126,poor
8.149036168219004,2.9946024626027987,1,6367,10,45,0,medium,weekday,20.88,0,1,0.5792296824033889,good
6.164819893076258,5.7965348683935165,0,6262,2,34,0,medium,weekend,21.85,0,1,0.32891909177073964,poor
9.341622220271931,3.187872680534112,0,3807,6,33,1,low,weekend,21.92,0,1,0.9386114740508913,good
8.35006008214331,0.6593142493146014,1,6735,3,11,0,low,weekend,0.89,0,0,0.7445432232659489,good
6.440847630426561,2.4015476982302904,2,2272,2,31,0,medium,weekday,22.11,1,1,0.07038609343958802,poor
8.60127045216889,3.6062597716587454,1,3165,6,33,0,high,weekday,0.04,0,1,0.7196035272629417,good
7.0848193881592545,2.2686713732614,1,7937,4,10,0,medium,weekend,22.01,1,0,0.23467259912484473,poor
8.065967093902774,3.147493179989551,1,2953,5,54,0,low,weekday,0.61,0,1,0.7025488262120478,good
7.605916021618094,1.4330984490118404,1,7614,5,90,1,low,weekday,0.76,0,1,0.5866746876869515,good
5.942054181261408,2.070763467539796,1,1891,3,8,0,medium,weekend,1.5,0,0,0.0413221655863274,poor
6.1955627096031725,1.9720423140254502,1,11294,4,13,0,low,weekend,22.74,1,1,0.14001958251441982,poor
8.287451021976452,6.500439649095293,2,3677,3,13,1,low,weekday,23.0,1,0,0.10409976058325665,poor
6.5815308348668236,1.011498733574872,2,5329,7,0,0,low,weekday,22.79,1,0,0.10344796645442456,poor
6.495439420947504,0.245606066826911,1,6991,1,3,0,low,weekday,23.04,1,0,0.23236210001267654,poor
5.806096775813309,6.2322025885406855,1,4303,6,46,0,low,weekday,22.36,1,1,0.08049554374843038,poor
7.529498831991827,2.7310678822179697,1,6430,4,22,0,low,weekday,0.59,0,0,0.4362381326161291,poor
9.578156149053932,0.8237258947056911,0,7726,1,72,0,medium,weekday,21.86,0,1,0.9921784692527416,good
5.665583857182159,4.641317258525853,1,8881,1,17,0,low,weekday,22.78,1,1,0.045862270235428104,poor
7.030274320840948,3.76109102428243,0,8374,5,35,0,low,weekend,23.29,1,1,0.47676066255252125,poor
8.765275694269286,7.193987494096145,5,5484,5,2,1,low,weekend,23.74,1,0,0.017626596506543635,poor
6.900448260942856,2.8918165493950116,1,5560,10,22,0,medium,weekday,21.21,0,0,0.13556139373805842,poor
7.565464745312167,10.582436777947123,0,13047,7,27,0,medium,weekday,22.63,1,1,0.31565904785750576,poor
5.6720080898164005,2.284211068393544,1,8849,4,0,0,low,weekday,23.03,1,1,0.11498876279953762,poor
7.535383871509561,3.7659986183536436,0,3234,9,4,0,low,weekday,0.2,0,0,0.40173147744044224,poor
6.766069668744314,4.146187188363203,2,6299,4,40,0,low,weekday,22.68,1,1,0.07997453019753464,poor
8.232162494599828,1.7659044100335404,2,4994,7,39,0,medium,weekend,22.85,1,1,0.3619624920224499,poor
8.484232564455938,1.7207482031786605,2,5593,5,0,1,low,weekday,23.21,1,0,0.12941498520774353,poor
10.236954552523267,4.204572660459439,2,2311,5,15,1,low,weekday,0.57,0,0,0.6132302553125588,good
7.724541466516969,0.7552613183422149,2,4764,6,0,0,medium,weekday,19.92,0,0,0.22530007767012894,poor
7.407245395727708,1.330679012747348,0,11434,8,24,1,low,weekday,23.16,1,1,0.4264259795731804,poor
7.24298037697167,2.2358223590017534,4,7737,5,56,0,low,weekday,0.75,0,1,0.04523023210090504,poor
6.55854213398664,7.048162895286303,1,0,3,57,0,low,weekday,21.76,0,1,0.10392766343202497,poor
7.423104804327114,4.206541323687245,0,9650,6,56,1,low,weekday,21.87,0,1,0.5098149226901845,good
6.630748237326213,2.6513066501910534,2,9268,2,38,1,low,weekday,0.84,0,1,0.09357374843548738,poor
7.210576220337018,1.6341572878032657,1,4922,8,53,0,low,weekday,22.48,1,1,0.34783424942550667,poor
8.646996919509949,8.906414152149283,0,8151,8,20,0,high,weekday,22.52,1,1,0.5880835225704464,good
5.741821793400448,2.389530422019135,0,3421,3,11,0,low,weekday,23.42,1,0,0.08639912819059359,poor
8.424848201411306,1.329555671530275,0,4589,8,53,0,medium,weekend,18.52,0,1,0.9557847519754102,good
8.646393834174832,10.010211739030769,0,10495,9,32,1,low,weekday,20.27,0,1,0.4514410595935122,poor
6.852414341261151,0.790424270662063,1,5184,5,0,0,low,weekend,23.87,1,0,0.1554274003102193,poor
4.347681376239256,5.915883453939605,0,390,5,55,0,medium,weekday,22.63,1,1,0.012533164184044154,poor
6.2402225161319596,2.528201943223352,1,5810,6,19,0,medium,weekday,22.76,1,0,0.10511812161763845,poor
8.621243183201386,4.199567145851933,0,5764,7,8,0,high,weekday,22.01,1,0,0.7058764167526559,good
6.971414922126398,3.6943483383267193,2,9595,3,49,1,low,weekday,22.59,1,1,0.0658570757840321,poor
5.750872209631361,4.157929388221024,0,6043,5,46,1,low,weekday,0.79,0,1,0.0823503296911402,poor
6.369031348464728,10.593853858914143,3,4735,1,1,0,low,weekday,23.2,1,0,0.02546808289032132,poor
8.05077503313069,9.567704512706905,1,9135,10,21,0,low,weekend,0.59,0,1,0.21960738237754085,poor
7.683416960251725,1.3920345905506812,0,6362,5,2,0,low,weekday,22.77,1,0,0.5773933958582654,good
6.701334876037882,3.5963932227432,1,3749,4,2,0,medium,weekday,23.03,1,0,0.1715563534660539,poor
6.541469485231641,0.44627069351105303,0,9464,1,0,0,low,weekday,23.49,1,1,0.45957005983582233,poor
6.510302313695223,4.4708032561435695,2,6580,7,0,0,medium,weekday,23.79,1,0,0.028553354725902813,poor
5.846987269376871,5.20062251222667,1,6008,1,20,0,low,weekend,21.73,0,0,0.0641179519702949,poor
9.019219611836803,0.25034116547757773,1,6533,8,0,0,medium,weekend,22.96,1,0,0.6764766516768261,good
6.597099413485825,2.457571976554737,0,2787,10,0,1,low,weekday,21.99,0,0,0.06365135294677915,poor
8.521448151031871,4.1942688672805,1,4417,2,40,0,low,weekday,1.26,0,1,0.7879509978734651,good
8.901645064903065,3.2435511359444926,1,6010,10,0,1,medium,weekend,20.41,0,0,0.42140072567770537,poor
8.24788862268495,0.8066493377618268,0,5416,5,21,0,low,weekday,23.88,1,0,0.7662362388964612,good
6.460474609102439,0.8963745348523138,1,9817,6,0,1,medium,weekday,21.84,0,1,0.07625988782920778,poor
7.504662612920762,2.2412506543665067,0,6652,9,35,0,low,weekend,21.3,0,1,0.6426916442268118,good
6.9697554920113545,1.7657041953038917,4,8564,7,16,1,medium,weekday,22.55,1,1,0.0703518720388584,poor
5.87037267408734,1.9053755379911048,1,6028,6,2,0,medium,weekday,0.94,0,0,0.04715003441573873,poor
7.405449102152004,0.6984773936180024,1,9168,5,0,1,low,weekend,22.04,1,1,0.2502629302288938,poor
5.526200261050247,2.5612920141036213,6,7192,6,2,0,low,weekend,20.29,0,0,0.0,poor
8.484599235576955,7.083996255960161,0,6040,4,41,0,low,weekend,21.58,0,1,0.8129388659163969,good
6.419228378377008,0.8414432699765041,1,5960,1,63,0,low,weekday,23.19,1,1,0.40243107517760923,poor
7.251449569841049,2.0982831141687805,1,3136,9,19,1,low,weekend,20.57,0,0,0.1269652838581351,poor
7.354109839432677,3.8758480679033163,3,7520,5,22,1,low,weekend,0.08,0,0,0.05037642389290087,poor
6.676368782869903,0.5357028667338095,1,5879,8,8,1,low,weekend,20.63,0,0,0.11507541077393568,poor
7.7333672518440935,2.5808081696516734,0,4494,7,55,1,high,weekday,22.28,1,1,0.5411181675269177,good
6.406370429221845,5.094309669327859,2,9319,8,18,1,low,weekend,0.23,0,1,0.02310488608095551,poor
8.089121621821555,1.0273213870889482,2,2249,1,47,0,medium,weekday,22.25,1,1,0.5454598776845276,good
5.317525399691564,2.7725626045461005,1,4732,9,31,0,low,weekday,20.99,0,1,0.012508888916236471,poor
7.157974474433015,4.8467412352338375,0,9083,1,28,0,medium,weekday,22.86,1,1,0.606222253771753,good
9.423661248822857,10.24437950284648,0,6946,3,0,0,low,weekend,22.26,1,0,0.6838579673594185,good
5.749585844243032,2.6672669921500782,1,5856,8,69,0,low,weekend,0.82,0,1,0.06922836823505352,poor
6.152818786843936,1.3571142654464918,0,6753,1,61,0,medium,weekend,0.23,0,1,0.6385969985320605,good
7.642384812073644,1.3672050179665733,2,6538,1,81,0,high,weekday,23.76,1,1,0.4429674461080956,poor
7.224477227424497,0.6571984389879301,0,1450,6,0,0,low,weekday,23.03,1,0,0.3627601643372874,poor
7.438287624091949,7.464917458684248,1,4952,5,31,0,high,weekday,22.67,1,1,0.2421644690186392,poor
7.611483912684579,4.647386828039478,2,10849,6,5,0,medium,weekend,22.66,1,1,0.1745749054171487,poor
7.793401835702213,0.8961586021405077,0,4022,3,36,0,high,weekday,20.44,0,1,0.8395481403866065,good
8.387124802445278,1.28960740997218,0,5045,10,32,0,low,weekend,23.0,1,1,0.8019642861794852,good
7.512273321160641,2.6341518736758553,0,4375,10,14,1,high,weekday,21.81,0,0,0.26992008369248555,poor
6.698427931726822,5.068240487847101,0,5738,6,19,0,medium,weekend,22.87,1,0,0.19927730370050245,poor
7.840717126503414,3.6027865663852916,1,4250,2,77,1,low,weekday,23.08,1,1,0.42664176360646056,poor
9.37485241861902,3.357906767704386,1,7460,8,21,0,low,weekday,22.27,1,0,0.8317417865920764,good
6.834207817021783,2.9111839902019536,0,6591,6,0,0,low,weekend,0.4,0,0,0.36443795120788447,poor
5.781838369161698,0.9439499761381906,0,8320,4,11,0,low,weekend,21.39,0,1,0.3086470231225782,poor
8.383850836608715,2.660325798109392,0,2847,4,0,0,medium,weekday,22.26,1,0,0.8051413403239147,good
6.849523545058002,2.423537906625626,0,4978,7,2,0,medium,weekday,22.51,1,0,0.27941477943652226,poor
4.284163067482455,0.6474871835602808,1,5322,3,42,0,medium,weekend,0.73,0,1,0.039598294118561306,poor
8.059277096438027,7.3421677067084765,1,7366,3,47,1,low,weekday,23.05,1,1,0.2720866370478463,poor
6.330839767557596,1.5234438828103516,1,3620,6,3,1,low,weekend,22.97,1,0,0.056151190724702205,poor
6.8868333971197995,0.6662670235019754,1,8746,9,11,1,low,weekday,0.31,0,1,0.18229042714968313,poor
7.414975413211268,1.7469339206252874,0,9559,1,7,1,medium,weekend,22.22,1,1,0.563114549833353,good
7.238124599723833,2.033568458491411,1,3033,5,62,0,low,weekday,0.31,0,1,0.5009838354346499,good
7.8868147714238,2.3675652767149944,1,4527,1,48,0,low,weekend,23.6,1,1,0.6171008582683548,good
6.455642036787696,2.0065068284893064,1,4404,1,41,0,low,weekday,0.86,0,1,0.29477124211918493,poor
7.641382247720103,2.4724672767711224,2,13897,3,0,0,low,weekday,22.43,1,1,0.2743302934776286,poor
6.675566653020104,2.8010290456702718,1,4710,3,0,1,low,weekday,22.56,1,0,0.04446190616486556,poor
7.9235131011093785,2.694266875832316,2,11032,4,55,1,low,weekend,23.21,1,1,0.26689366188220554,poor
7.769209355016317,3.340018226941633,2,2200,3,72,1,high,weekend,22.91,1,1,0.17795293977888926,poor
5.830701622444256,3.485250382412758,1,3031,6,0,1,low,weekday,0.15,0,0,0.024747808129166105,poor
8.35747764521879,3.548270607404736,3,3940,4,81,0,medium,weekday,22.68,1,1,0.28265928392607476,poor
6.33004569360744,4.193934075152156,1,3462,8,22,0,low,weekend,21.41,0,0,0.07774089848058474,poor
8.010072247851431,1.3846615302234317,0,5196,1,29,0,medium,weekend,1.03,0,0,0.8627162726636929,good
7.459109141751676,1.4286244053121793,0,3873,8,0,2,low,weekday,1.87,0,0,0.1880127673117996,poor
9.297729595993903,5.084114115659517,1,3541,1,0,1,medium,weekend,20.65,0,0,0.5469292027300527,good
6.720667522035185,1.7910576560352838,0,9475,1,0,0,medium,weekend,23.72,1,1,0.4731908785038337,poor
6.563354004852253,2.266962488023329,2,9671,7,50,0,low,weekday,0.12,0,1,0.07172575109949197,poor
6.9757254926403345,2.1125913825769387,2,8847,1,22,0,medium,weekday,23.37,1,1,0.2028292782205291,poor
6.621025271457156,10.004055226757314,1,7571,9,36,0,low,weekday,1.36,0,1,0.021703622968832437,poor
7.9999273774275625,1.1861817184124037,0,6278,8,53,1,medium,weekend,20.99,0,1,0.7977622911875472,good
4.979611739454265,1.1661950790291553,1,4508,1,22,0,low,weekday,22.15,1,0,0.04695802549168804,poor
5.682896976067058,2.479014871728337,1,3140,2,67,0,medium,weekend,23.16,1,1,0.1412640386184586,poor
5.665246348026009,2.160089289004943,2,7088,2,4,0,medium,weekday,0.38,0,0,0.014859349064388794,poor
8.187884489966969,0.8879484132596577,1,2479,2,14,1,low,weekend,0.81,0,0,0.4402239957673706,poor
9.138266715727406,2.3261210189400874,1,3018,6,2,0,low,weekend,21.19,0,0,0.688153738462886,good
6.869438476828161,2.5311614076606963,1,9458,4,45,0,medium,weekday,20.34,0,1,0.4167109562006347,poor
6.788972846012487,1.6461376297479031,0,11701,8,52,0,medium,weekday,0.17,0,1,0.6374437605263866,good
7.087565203891477,2.219532477780272,0,7179,1,13,0,high,weekday,23.17,1,0,0.4643303024061768,poor
8.452347878260237,1.290533332335136,2,9319,10,0,0,low,weekend,23.25,1,1,0.3305750589058467,poor
5.840808582261783,0.8900052539845683,2,5262,4,55,1,low,weekend,0.21,0,1,0.05925313620912431,poor
7.297961228418481,1.77996875668506,1,1986,10,2,1,low,weekday,21.79,0,0,0.10759400786957984,poor
8.218997037228037,1.025626407428327,0,7836,5,14,0,low,weekday,22.64,1,0,0.8134578650170793,good
7.626367712424806,0.7316606347868748,4,7707,9,0,0,low,weekday,23.79,1,0,0.06683517645829551,poor
7.236977020748429,0.354678256849075,1,6215,5,32,1,low,weekday,21.57,0,1,0.2807202363245481,poor
8.251307615708926,2.947787763703158,2,5272,3,5,0,low,weekday,22.19,1,0,0.26971493974309113,poor
3.6209596337509535,1.7314790512932028,1,8886,4,42,0,low,weekday,23.16,1,1,0.0585168984911254,poor
7.847344149413635,5.10450061272896,0,3042,10,11,0,low,weekday,23.79,1,0,0.26745910621351243,poor
6.18240539609072,1.851448935587034,2,3678,7,38,0,medium,weekday,20.83,0,1,0.062351010801821816,poor
4.711708878929429,2.937316659497123,2,2975,1,1,0,low,weekday,0.0,0,0,0.013605850813117604,poor
7.639003249406226,1.4603670191495426,0,6254,6,55,2,low,weekend,23.66,1,1,0.33613096538248355,poor
8.717073181453697,2.4208865685905208,2,2736,8,12,1,low,weekday,21.74,0,0,0.21597409669067302,poor
6.828189356715385,0.35808429322922886,1,3947,1,27,0,low,weekday,2.37,0,0,0.41011329956666454,poor
8.191093184003673,1.7583970098981685,1,3882,8,0,0,high,weekday,21.57,0,0,0.48594336564957463,poor
9.015347822485808,1.1930159995175456,0,5218,7,24,0,low,weekday,0.1,0,0,0.9184774715382757,good
8.64364306698006,4.755124071856147,2,1537,1,0,0,medium,weekend,23.42,1,0,0.28533360468687574,poor
9.049955661714241,2.800732697177053,0,6261,9,23,0,low,weekday,22.38,1,0,0.8338704019894242,good
7.927659363839865,4.309282837378386,3,9741,3,0,0,medium,weekday,23.14,1,1,0.05338036727556339,poor
7.094292048626991,5.4857772832971,2,6406,2,21,1,low,weekday,23.8,1,0,0.03558992815693496,poor
4.9975427351285395,1.6426275574459046,0,10623,7,36,0,low,weekday,3.28,0,1,0.20936167515704507,poor
6.692421889837564,2.713329312876793,1,10001,3,0,1,medium,weekday,20.83,0,1,0.13293212244159214,poor
5.9459417558547605,0.9390781958644437,2,8333,1,23,0,low,weekday,18.93,0,1,0.12401011197149392,poor
9.713678396872268,3.264854851847657,0,6224,10,35,0,medium,weekday,21.48,0,1,0.9635782921986978,good
6.780142734459579,3.6092210720542415,0,6067,3,35,0,low,weekend,22.95,1,1,0.45754458788861874,poor
7.154006008480607,3.1068410588359314,0,8291,6,72,1,medium,weekday,24.0,1,1,0.408688807643641,poor
7.689356720050585,1.6411023107960014,3,4824,3,6,0,medium,weekday,23.14,1,0,0.11491800775088179,poor
7.054503057965567,7.793567676153315,2,352,5,24,0,high,weekend,22.77,1,0,0.027379579691583555,poor
9.11881380053844,2.526137079953796,1,7476,9,68,0,low,weekday,1.31,0,1,0.909419226444655,good
6.221688297831935,0.9443148438509006,1,2606,7,0,0,low,weekend,21.81,0,0,0.041206472814184436,poor
7.243259319046554,3.8517402736742685,1,3113,2,0,1,high,weekend,1.49,0,0,0.11064590667962271,poor
6.07191176787744,4.851671824597629,2,6000,1,38,0,medium,weekday,23.93,1,1,0.05830043985967015,poor
5.349971860974118,0.9619261099915752,1,5714,7,51,1,low,weekday,1.25,0,1,0.05820951628151594,poor
6.235288636368393,2.034708301053358,2,1763,4,0,1,low,weekday,21.59,0,0,0.021179016561559627,poor
6.953704003689485,0.6525628698600133,1,6496,7,17,0,low,weekend,22.47,1,0,0.21825296741806577,poor
6.463372219353425,5.626715804062944,0,8898,6,0,0,high,weekday,20.81,0,1,0.20747377755551033,poor
6.13447377515768,2.307643881619522,6,2614,7,32,0,low,weekend,23.45,1,1,0.0,poor
5.242103170410208,1.197754438754943,1,9817,4,24,2,low,weekend,23.48,1,1,0.013468243656827084,poor
6.8961180342141315,4.894353173975408,2,1319,3,57,0,medium,weekend,2.01,0,1,0.12019655034123622,poor
5.119099532461247,2.474324089689602,1,12351,5,0,0,high,weekend,23.12,1,1,0.01981705103503928,poor
7.950069954612003,4.446068525286133,1,4766,3,34,0,medium,weekend,20.72,0,1,0.5779382397835227,good
7.103049691168129,3.413977238162202,2,6436,3,40,0,low,weekend,0.42,0,1,0.21025154814114644,poor
5.178060625668837,1.0573728859625973,0,323,4,26,0,low,weekday,21.63,0,0,0.11037701328597072,poor
6.6134886536876705,1.5953647483651707,0,5813,8,0,0,high,weekend,21.1,0,0,0.3043031297048555,poor
6.059804493011771,1.2273406125677286,0,6685,2,35,1,medium,weekend,0.05,0,1,0.30564166624120415,poor
7.398968138023975,0.8844066278798262,1,5741,4,6,0,medium,weekday,21.85,0,0,0.35589931349537685,poor
8.675563057528931,0.4875507855844592,1,4310,3,0,0,medium,weekday,22.1,1,0,0.7261310524421538,good
